id,id-new,genreNo,favorite,songName_text,songDetail_text,songSubtitle_text,starMax,combinedTier,combinedTierUra,clearTier,dfcTier,clearTierUra,dfcTierUra,date,debut,source,volume,replaygain,order,starEasy,starNormal,starHard,starMania,starUra,shinutiEasy,shinutiNormal,shinutiHard,shinutiMania,shinutiUra,shinutiEasyDuet,shinutiNormalDuet,shinutiHardDuet,shinutiManiaDuet,shinutiUraDuet,scoreEasy,scoreNormal,scoreHard,scoreMania,scoreUra,branchEasy,branchNormal,branchHard,branchMania,branchUra,songName_font,songDetail_font,songSubtitle_font,previewPos,fumenOffsetPos,tjaFileHash,areFilesGZipped,uniqueId,songFileName
gogo,,7,False,Shining 65,,Yoshihito Yano(BNSI),7,0.0,0.0,,,,,2004-12-09,CS5,Nijiiro,1.0,-6.12,2314,4,5,6,7,0,5280,3940,2650,2020,0,5280,3940,2650,2020,0,1001520,1000920,1000800,1001200,0,False,False,False,False,False,1,1,1,26267,20,0,False,255,song_gogo
catdog,,7,False,Shiro Neko Caramel Mugen no Wata-ame,,Mirai feat. Kaori Aihara,7,0.0,0.0,,,,,2011-07-14,PSPDX,Nijiiro,1.0,-8.12,2315,3,5,6,7,0,5840,3530,2270,1570,0,5840,3530,2270,1570,0,1001640,1002590,1002730,1001280,0,False,False,False,False,False,1,1,1,56044,20,0,False,114,song_catdog
smagic,,7,False,Sweet Sweet Magic,,Claire feat. Yura Hatsuki,7,0.0,0.0,,,,,2012-07-12,3DS1,3DS1,1.0,-8.08,2316,4,5,5,7,0,4830,3820,2260,1530,0,4830,3820,2260,1530,0,1001780,1001600,1003860,1001660,0,False,False,False,False,False,1,1,1,48595,0,0,False,1613,song_smagic
aino,,7,False,Taiko no Tatsujin Ai no Theme,,Argie Phine,8,0.0,0.0,,,,,2002-03-15,AC3,PS4,1.0,-8.37,2317,4,4,8,7,0,7680,6970,3960,3900,0,7680,6970,3760,4220,0,1000820,1001240,1000560,1001800,0,False,False,False,False,False,1,1,1,79886,20,0,False,836,song_aino
takara,,7,False,Takara no Oka,,Hiroto Sasaki feat. Takane Yabuki,7,0.0,0.0,,,,,2012-07-12,3DS1,NS1,1.0,-6.84,2318,4,4,5,7,0,6000,4680,3250,2150,0,6000,4680,3250,2150,0,1001000,1000060,1000950,1003650,0,False,False,False,False,False,1,1,1,78378,0,0,False,1016,song_takara
w3at1x,,7,False,Theremin Rhapsody,,42nd Movement Pathetique,7,0.0,0.0,,,,,2010-12-02,Wii3,Nijiiro,1.0,-8.77,2319,4,6,6,7,0,9140,7130,4190,2440,0,9140,7130,4190,2440,0,1000720,1000240,1001660,1001140,0,False,False,False,False,False,1,1,1,15452,20,0,False,779,song_w3at1x
u3gino,,7,False,Usagi no Shippo,,Mai Masuda (Yoneko Nishimikado),7,0.0,0.0,,,,,2013-11-21,WiiU1,Nijiiro,1.0,-4.71,2320,3,4,5,7,0,7020,4450,2710,1910,0,7020,4450,2710,1910,0,1000540,1001200,1001180,1000510,0,False,False,False,False,False,1,1,1,62218,20,0,False,745,song_u3gino
vrock,,7,False,Yuugao no Kimi,,Keiichi Okabe feat. Tomokazu Sano,7,0.0,0.0,,,,,2009-07-14,AC12.5,Nijiiro,1.0,-7.71,2321,3,5,6,7,0,8220,5650,2930,2060,0,8220,5650,2930,2050,0,1000620,1001150,1000840,1003700,0,False,False,False,False,False,1,1,1,77050,20,0,False,772,song_vrock
lactea,,7,False,via lactea,,EAjRock feat. Setsunann,7,0.0,0.0,,,,,2018-10-25,PS4,Nijiiro,1.0,-6.54,2322,3,5,6,7,0,7810,3250,2420,1690,0,7810,3250,2420,1690,0,1000870,1001950,1000420,1003070,0,False,False,False,False,False,1,1,1,55015,20,0,False,409,song_lactea
buru,,7,False,Buru-chan no Oyatsu,Buru-chan no Motto Tabetai-wan!,Yasuaki Matsuda feat. Mio Ishida and Tomomitsu Kaneko,6,0.0,0.0,,,,,2004-07-22,CS4,NS1,1.0,-5.43,2323,2,4,5,6,0,8180,5340,3180,2190,0,8180,5340,3180,2200,0,1000560,1001280,1000920,1002540,0,False,False,False,False,False,1,1,1,31387,0,0,False,916,song_buru
3d2op,,7,False,Choujikuu Adventure,Taiko no Tatsujin 3DS: Jikuu Daibouken ,Torine feat. Saori Terai,6,0.0,0.0,,,,,2014-06-26,3DS2,Nijiiro,1.0,-7.04,2324,4,5,6,6,0,7260,5180,3160,2360,0,7260,5180,3150,2350,0,1000620,1000860,1002800,1002300,0,False,False,False,False,False,1,1,1,5496,20,0,False,6,song_3d2op
mintjm,,7,False,Growing Up,,Nichi Kawari Muryo,6,0.0,0.0,,,,,2011-11-16,PS2,Nijiiro,1.0,-8.43,2325,3,5,5,6,0,4490,3390,2280,1660,0,4490,3390,2280,1660,0,1001290,1000880,1000720,1000980,0,False,False,False,False,False,1,1,1,70908,20,0,False,483,song_mintjm
hello2,hello,7,False,Hello! Don-Chan,,Yuri Misumi,6,0.0,0.0,,,,,2001-02-21,AC1,Nijiiro,1.0,-6.11,2326,3,5,6,6,0,9320,5330,3230,2860,0,9320,5330,3230,2860,0,1000640,1000710,1001070,1001940,0,False,False,False,False,False,1,1,1,53365,20,0,False,276,song_hello2
inuhoe,,7,False,Inu Hoeru,,Makita Gakkyu,6,0.0,0.0,,,,,2011-07-14,PSPDX,Nijiiro,1.0,-6.27,2327,4,5,5,6,0,5660,4210,2640,1720,0,5660,4210,2640,1720,0,1001460,1000140,1000860,1004400,0,False,False,False,False,False,1,1,1,68047,20,0,False,340,song_inuhoe
kotori,,7,False,Kaze no Naka ni Su o Kufu Kotori,A little bird nesting in the wind,Katsuro Tajima feat. Kaori Nishina,6,0.0,0.0,,,,,2011-11-23,Wii4,Wii4,1.0,-6.59,2328,3,5,5,6,0,6650,4850,2900,2000,0,6170,4560,2770,1960,0,1000350,1001500,1002800,1002100,0,False,False,False,False,False,1,1,1,76252,0,0,False,1511,song_kotori
ccb,,7,False,"Kimi ni, Romantic",,Yoshihito Yano feat. Denji Sano,6,0.0,0.0,,,,,2001-02-21,AC1,3DS1,1.0,-7.71,2329,3,5,5,6,0,9850,5840,3800,3070,0,9850,5840,3800,3070,0,1000250,1001340,1000800,1002620,0,False,False,False,False,False,1,1,1,51083,0,0,False,1611,song_ccb
cs5op,,7,False,Kyou no Gohan wa Taiko-Zakari!,Taiko no Tatsujin PS2: Go! Go! Godaime!,Yuri Misumi feat. Miki Narahashi,6,0.0,0.0,,,,,2004-12-09,CS5,RC,0.71,-10.99,2330,4,3,4,6,0,6400,4510,3380,2610,0,6400,4510,3380,2600,0,1001400,1000310,1001500,1002520,0,False,False,False,False,False,1,1,1,69241,0,0,False,2133,song_cs5op
mheart,,7,False,Marble Heart,,Sariya-jin,6,0.0,0.0,,,,,2011-11-16,PS2,Nijiiro,1.0,-8.04,2331,3,5,5,6,0,9220,6230,4000,2030,0,9220,6230,4000,2020,0,1000640,1000740,1000700,1001710,0,False,False,False,False,False,1,1,1,38450,20,0,False,464,song_mheart
mymine,,7,False,My Mine,,setzer feat. Tsukino Shion,6,0.0,0.0,,,,,2011-11-16,PS2,Nijiiro,1.0,-9.26,2332,4,5,4,6,0,4660,3090,2440,1580,0,4660,3090,2440,1580,0,1001440,1000680,1001280,1003300,0,False,False,False,False,False,1,1,1,66297,20,0,False,503,song_mymine
72mono,,7,False,Natsumono☆,,Tanqun Democracy,6,0.0,0.0,,,,,2015-07-01,AC0 Murasaki,Nijiiro,1.0,-5.32,2333,3,4,6,6,0,5410,3240,1780,1360,0,5420,3240,1780,1360,0,1000520,1002360,1000680,1004180,0,False,False,False,False,False,1,1,1,45182,20,0,False,28,song_72mono
xb1_opng2,"opng,opng2",7,False,Nijiiro Yumeiro Taikoiro,Taiko no Tatsujin PS2: Tatacon de Dodon ga Don ,Go Shiina feat. Yoko Takahashi,6,0.0,0.0,,,,,2002-03-15,AC3,XB1,1.0,0.0,2334,3,5,4,6,0,8600,5700,3770,2570,0,500,500,500,500,500,1000500,1001000,1000250,1002300,0,False,False,False,False,False,1,1,1,72976,0,0,False,1,song_xb1_opng2
cs6op,,7,False,"Noshi Maite, Taiko Para!",Taiko no Tatsujin PS2: Wai Wai Happy Rokudaime,Yuri Misumi feat. Miki Narahashi,6,0.0,0.0,,,,,2005-12-08,CS6,RC,0.71,-10.17,2335,3,4,5,6,0,12150,8360,4180,2830,0,12150,8360,4170,2830,0,1000200,1000640,1002040,1000890,0,False,False,False,False,False,1,1,1,38916,0,0,False,2134,song_cs6op
obakes,,7,False,Obake no Oshigoto,,Kasuyakyo feat. Maki Morimi,6,0.0,0.0,,,,,2012-11-29,Wii5,Nijiiro,1.0,-7.71,2336,4,5,4,6,0,6660,4440,3210,2300,0,6660,4440,3200,2290,0,1001140,1000520,1002470,1001300,0,False,False,False,False,False,1,1,1,48262,20,0,False,523,song_obakes
cs4op,,7,False,Ohayo! Taiko Summer,Taiko no Tatsujin PS2: Atsumare! Matsuri,Yuri Misumi feat. Takayoshi Tanimoto,6,0.0,0.0,,,,,2004-07-22,CS4,PS4,1.0,-6.74,2337,4,4,5,6,0,5410,4230,2790,2360,0,5410,4230,2790,2350,0,1000040,1000450,1000130,1004120,0,False,False,False,False,False,1,1,1,1800,20,0,False,847,song_cs4op
robots,,7,False,Robot Rock 'n' Roll☆,,Seagal feat. Marie,6,0.0,0.0,,,,,2013-11-21,WiiU1,Nijiiro,1.0,-5.58,2338,4,4,4,6,0,6010,4900,3040,1990,0,6010,4900,3040,1990,0,1000250,1000200,1000740,1002600,0,False,False,False,False,False,1,1,1,45396,20,0,False,588,song_robots
timtrv,,7,False,Time Traveler,,Ito Kashitaro,6,0.0,0.0,,,,,2016-07-14,Red,Nijiiro,1.0,-7.46,2339,2,3,4,6,0,7830,5180,3010,2020,0,7830,5180,3010,2010,0,1000410,1000180,1000380,1002980,0,False,False,False,False,False,1,1,1,56913,20,0,False,725,song_timtrv
enka2,enka,7,False,Heisei Taiko Kaidou,,Jieiyama feat. Naoko Ishikawa,5,0.0,0.0,,,,,2003-03-27,CS2,Wii4,1.0,-6.0,2340,4,4,4,5,0,12920,7770,5020,4310,0,12600,7620,4950,4350,0,1000040,1000760,1001660,1000900,0,False,False,False,False,False,1,1,1,50719,0,0,False,1510,song_enka2
osama,,7,False,Katsu to Mariko no Ekaki Uta,,Minamo Takahashi feat. Miki Narahashi,5,0.0,0.0,,,,,2005-08-04,CS5Ani,3DS2,1.0,-5.93,2341,4,4,4,5,0,6650,4940,3750,2800,0,6650,4940,3750,2800,0,1000800,1001380,1001100,1001200,0,False,False,False,False,False,1,1,1,0,0,0,False,1604,song_osama
csabed,,7,False,Kitto Motto Zutto,Taiko no Tatsujin PS2: Tobikkiri! Anime Special,Ichiro Mizuki・Mitsuko Horie・Hironobu Kageyama,5,0.0,0.0,,,,,2005-08-04,CS5Ani,RC,0.71,-11.37,2342,3,4,4,5,0,7320,5470,4010,2830,0,7320,5470,4010,2820,0,1000520,1001740,1000580,1003490,0,False,False,False,False,False,1,1,1,36780,0,0,False,2135,song_csabed
cs3op,,7,False,Kyou wa Taiko-youbi,Taiko no Tatsujin PS2: Appare! Sandaime ,Yuri Misumi,5,0.0,0.0,,,,,2003-10-30,CS3,WiiU3,1.0,-7.49,2343,2,4,5,5,0,12480,7740,5220,3950,0,12480,7740,5220,3930,0,1000400,1000860,1000600,1002450,0,False,False,False,False,False,1,1,1,46798,0,0,False,1268,song_cs3op
dojoae,,7,False,Notes Song -English Version-,,Yuri Misumi feat. Rumiko Varnes and Eric Kelso ,5,0.0,0.0,,,,,2021-04-02,PTB,PTB,0.71,-7.7,2344,3,4,4,5,0,11700,6900,4750,3470,0,11690,6900,4740,3460,0,1000800,1001000,1001950,1000850,0,False,False,False,False,False,1,1,1,12325,0,0,False,1038,song_dojoae
dojoaj,"dojo,dojop1",7,False,Notes Song -Japanese Version-,,Yuri Misumi feat. Miki Narahashi and Hisayoshi Suganuma ,5,0.0,0.0,,,,,2004-07-22,CS4,PTB,0.71,-7.63,2345,3,4,4,5,0,11700,6900,4750,3470,0,11690,6900,4740,3460,0,1000800,1001000,1001950,1000850,0,False,False,False,False,False,1,1,1,12240,0,0,False,1037,song_dojoaj
theme2,theme,7,False,Taiko Love!,Taiko no Tatsujin PS2: Doki! Matsuri,Yuri Misumi feat. Fushigi Yamada,5,0.0,0.0,,,,,2002-12-12,AC4,Nijiiro,1.0,-7.3,2346,3,2,4,5,0,6300,4460,3120,1900,0,6300,4460,3120,1890,0,1000800,1000660,1001120,1002400,0,False,False,False,False,False,1,1,1,60199,20,0,False,704,song_theme2
daja,exdaja,7,False,Dajare de Oshare,,Yoshihito Yano feat. Takayoshi Tanimoto,5,0.0,0.0,,,,,2004-07-22,CS4,iOS/AR,1.0,-6.74,2347,2,5,5,3,0,5410,4080,3970,3040,0,5410,4080,3970,3040,0,1000240,1001820,1000000,1000240,0,False,False,False,False,False,1,1,1,42753,0,0,False,1146,song_daja
mclinn,,7,False,Kidaruma 2000,,LindaAI-CUE feat. MC Linn,1,0.0,0.0,,,,,2010-04-01,AC13,Nijiiro,1.0,-1.21,2348,1,1,1,1,0,11480,9700,8600,9020,0,11530,9710,8600,9010,0,1000580,1000900,1000000,1000280,0,False,False,False,False,False,1,1,1,11755,20,0,False,439,song_mclinn
yokud2,,7,False,Yokuderu 15300,,LindaAI-CUE feat. Yuri Misumi,2,0.0,0.0,,,,,2016-04-01,White,Nijiiro,1.0,-4.36,2349,4,3,2,1,0,58170,58040,57840,8700,0,58490,58410,58280,8700,0,1000090,1000080,1000080,1000500,0,False,False,False,False,False,1,1,1,1700,20,0,False,813,song_yokud2
xb1_kakunin,kakunin,7,False,kakunin,Calibration Test Song,Bandai Namco,1,0.0,0.0,,,,,2022-01-27,XB1,XB1,1.0,0.0,2350,1,1,1,1,0,20410,20410,20410,20410,0,500,500,500,500,500,1000090,1000090,1000090,1000090,0,False,False,False,False,False,1,1,1,0,0,0,False,1,song_xb1_kakunin
xb1_tmap4,tmap4,7,False,tmap4,Debug Song,Bandai Namco,1,0.0,0.0,,,,,2022-01-27,XB1,XB1,1.0,0.0,2351,1,1,1,1,0,1710,1710,1710,1710,0,500,500,500,500,500,1002060,1002060,1002060,1002060,0,False,False,False,False,False,1,1,1,0,0,0,False,1,song_xb1_tmap4
 ymyrp5,,7,False,Dancer of Donbardia,,YMY,0,0.0,0.0,,,,,2024-04-04,NS2,MISSING,1.0,0.0,2352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,0,False,,song_ ymyrp5
cna2,cna2b,7,False,MEKADON ～宇宙に消えたメカ太鼓～,MEKADON ~Mecha Taiko that disappeared into space~,,0,0.0,0.0,,,,,2003-10-30,CS3,MISSING,0.0,0.0,2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_cna2
3d2b2x,,7,False,Time to dine Ⅱ,Time to dine II,,0,0.0,0.0,,,,,2012-07-12,3DS2,MISSING,0.0,0.0,2354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_3d2b2x
zzta5t,,7,False,Turquoise Tachometer,Turquoise Tachometer,Japan Amusement Expo 2017x Toukai 2017,0,0.0,0.0,,,,,2017-02-10,Red,MISSING,0.0,0.0,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_zzta5t
zzuhea,,7,False,UNDEAD HEART(怒りのWarriors),UNDEAD HEART,Japan Amusement Expo 2017x Toukai 2017,0,0.0,0.0,,,,,2017-02-10,Red,MISSING,0.0,0.0,2356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_zzuhea
chaosd,,7,False,†††Chaos Time the DARK††† ,April Fool's 2024,,0,0.0,0.0,,,,,2024-04-01,Nijiiro,MISSING,1.0,0.0,2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,0,False,,song_chaosd
zzwary,,7,False,さよならワーリャ,Goodbye Varya,Japan Amusement Expo 2017x Toukai 2017,0,0.0,0.0,,,,,2017-02-10,Red,MISSING,0.0,0.0,2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_zzwary
w3at2x,,7,False,イカサマパイレーツ,Cheating Pirates,,0,0.0,0.0,,,,,2010-12-02,Wii3,MISSING,0.0,0.0,2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_w3at2x
oki,oki448,7,False,シシハゲマイ,Shishihagemai,,0,0.0,0.0,,,,,2004-12-09,CS5,MISSING,0.0,0.0,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_oki
3dsb2x,,7,False,ソプラノ姫VSマオウ,Soprano Princess VS Maou,,0,0.0,0.0,,,,,2012-07-12,3DS1,MISSING,0.0,0.0,2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_3dsb2x
tako,,7,False,タ・コ・タ・イ・コ,Ta-ko-ta-i-ko,,0,0.0,0.0,,,,,2004-12-09,CS5,MISSING,0.0,0.0,2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_tako
wiiop,,7,False,ハッピーでリッパ！,Happy and lippy!,,0,0.0,0.0,,,,,2008-12-11,Wii1,MISSING,0.0,0.0,2363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_wiiop
w2bs2f,,7,False,ヒカリノカナタヘ(ボス戦),Hikarinokanatahe (boss battle),,0,0.0,0.0,,,,,2010-12-02,Wii3,MISSING,0.0,0.0,2364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_w2bs2f
w3op,,7,False,ポップコーン★パレード,popcorn★parade,,0,0.0,0.0,,,,,2010-12-02,Wii3,MISSING,0.0,0.0,2365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_w3op
dre,"dren,dren2",7,False,和太鼓戦隊ドンレンジャー,Wadaiko Sentai Donranger,,0,0.0,0.0,,,,,2003-10-30,CS3,MISSING,0.0,0.0,2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_dre
btu5a2,,7,False,夜桜繚乱感謝祭,Thanksgiving Festival full of cherry blossoms at night,,0,0.0,0.0,,,,,2014-06-26,3DS2,MISSING,0.0,0.0,2367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_btu5a2
2dstou,,7,False,太鼓乱舞 水の巻,Taiko Ranbu Mizu no Maki,,0,0.0,0.0,,,,,2007-07-26,DS1,MISSING,0.0,0.0,2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_2dstou
1dstou,,7,False,太鼓乱舞 炎の巻,Taiko Ranbu Flame Roll,,0,0.0,0.0,,,,,2007-07-26,DS1,MISSING,0.0,0.0,2369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_1dstou
3dstou,,7,False,太鼓乱舞 風の巻,Taiko Ranbu Kaze no Maki,,0,0.0,0.0,,,,,2007-07-26,DS1,MISSING,0.0,0.0,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_3dstou
d3tou080,,7,False,妖怪乱舞 八十の巻,Yokai Ranbu Eighty Volumes,,0,0.0,0.0,,,,,2010-07-01,DS3,MISSING,0.0,0.0,2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_d3tou080
d3tou140,,7,False,妖怪乱舞 夢幻一獲の巻,Yokai Ranbu Mugen One Catch Volume,,0,0.0,0.0,,,,,2010-07-01,DS3,MISSING,0.0,0.0,2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_d3tou140
d3tou120,,7,False,妖怪乱舞 百二十の巻,Yokai Ranbu Volume 120,,0,0.0,0.0,,,,,2010-07-01,DS3,MISSING,0.0,0.0,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_d3tou120
d3tou180,,7,False,妖怪乱舞 百八十の巻,Yokai Ranbu Volume 180,,0,0.0,0.0,,,,,2010-07-01,DS3,MISSING,0.0,0.0,2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_d3tou180
zzv9m,,7,False,忙しい人のための「新曲」メドレー,“New song” medley for busy people,Japan Amusement Expo 2017x Toukai 2017,0,0.0,0.0,,,,,2017-02-10,Red,MISSING,0.0,0.0,2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_zzv9m
gyoza1,,7,False,福袋餃子自慢商店街の歌,Lucky bag gyoza pride shopping street song,,0,0.0,0.0,,,,,2004-12-09,CS5,MISSING,0.0,0.0,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_gyoza1
zzryuh,,7,False,竜と黒炎の姫君,Dragon and Black Flame Princess,Japan Amusement Expo 2017x Toukai 2017,0,0.0,0.0,,,,,2017-02-10,Red,MISSING,0.0,0.0,2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_zzryuh
mdon,,7,False,行け、メカドン！,"Go, Mechadon!",,0,0.0,0.0,,,,,2005-08-04,CS5Ani,MISSING,0.0,0.0,2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_mdon
ds2bs2,,7,False,闇の魂,soul of darkness,,0,0.0,0.0,,,,,2008-04-24,DS2,MISSING,0.0,0.0,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_ds2bs2
zzespe,,7,False,願いはエスペラント,My wish is Esperanto,Japan Amusement Expo 2017x Toukai 2017,0,0.0,0.0,,,,,2017-02-10,Red,MISSING,0.0,0.0,2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_zzespe
gyoza2,,7,False,餃子ブギウギ,gyoza boogie woogie,,0,0.0,0.0,,,,,2004-12-09,CS5,MISSING,0.0,0.0,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_gyoza2
duet,,8,False,3年目の浮気,3rd year affair,,0,0.0,0.0,,,,,2003-10-06,AC5,MISSING,0.0,0.0,2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_duet
water,,8,False,BE ALL RIGHT!,BE ALL RIGHT!,,0,0.0,0.0,,,,,2003-10-06,AC5,MISSING,0.0,0.0,2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_water
voya,,8,False,BON VOYAGE!,BON VOYAGE!,,0,0.0,0.0,,,,,2004-07-15,AC6,MISSING,0.0,0.0,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_voya
ojama,,8,False,DANCE!おジャ魔女,DANCE! Ojamajo,,0,0.0,0.0,,,,,2002-12-12,AC4,MISSING,0.0,0.0,2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_ojama
puri2,,8,False,DIAMONDS -ダイアモンド-,DIAMONDS -Diamond-,,0,0.0,0.0,,,,,2003-10-06,AC5,MISSING,0.0,0.0,2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_puri2
v6,,8,False,Darling,Darling,,0,0.0,0.0,,,,,2003-10-06,AC5,MISSING,0.0,0.0,2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_v6
doit,,8,False,Do it! Now,Do it! Now,,0,0.0,0.0,,,,,2002-12-12,AC4,MISSING,0.0,0.0,2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_doit
faith,,8,False,FAITH,FAITH,,0,0.0,0.0,,,,,2003-12-18,CS3Ani,MISSING,0.0,0.0,2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_faith
feel,,8,False,Feel fine!,Feel fine!,,0,0.0,0.0,,,,,2002-12-12,AC4,MISSING,0.0,0.0,2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_feel
fun,,8,False,Fun!Fun!★ふぁんたじー,Fun!Fun!★Fantasy,,0,0.0,0.0,,,,,2003-12-18,CS3Ani,MISSING,0.0,0.0,2391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_fun
gold,,8,False,GOLDFINGER '99,GOLDFINGER '99,,0,0.0,0.0,,,,,2001-02-21,AC1,MISSING,0.0,0.0,2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_gold
aya2,,8,False,GOOD BYE 夏男,GOOD BYE Natsuo,,0,0.0,0.0,,,,,2003-10-06,AC5,MISSING,0.0,0.0,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_aya2
vgala,,8,False,Galaga'88,Galaga'88,,0,0.0,0.0,,,,,2003-10-30,CS3,MISSING,0.0,0.0,2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_vgala
get,getwld,8,False,Get Wild,Get Wild,,0,0.0,0.0,,,,,2003-10-06,AC5,MISSING,0.0,0.0,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_get
grip,,8,False,Grip!,Grip!,,0,0.0,0.0,,,,,2003-12-18,CS3Ani,MISSING,0.0,0.0,2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,0,0,0,0,,False,,song_grip
